date,url,code,time_total,time_connect,time_appconnect,time_starttransfer
2019-11-28 23:53:47,microspot,200,0.511938,0.000038,0.000038,0.084328
2019-11-28 23:54:02,microspot,200,0.571674,0.008448,0.071500,0.133531
2019-11-28 23:54:18,microspot,200,0.435755,0.000027,0.000027,0.051905
2019-11-28 23:54:33,microspot,200,0.454755,0.000023,0.000023,0.049864
2019-11-28 23:54:49,microspot,200,0.515427,0.005559,0.056936,0.106289
2019-11-28 23:55:04,microspot,200,0.437800,0.000030,0.000030,0.051611
2019-11-28 23:55:20,microspot,200,0.335671,0.000051,0.000052,0.065195
2019-11-28 23:55:35,microspot,200,0.326215,0.000046,0.000047,0.053276
2019-11-28 23:55:51,microspot,200,0.396525,0.000036,0.000036,0.040196
2019-11-28 23:56:06,microspot,200,0.378353,0.000034,0.000034,0.038833
2019-11-28 23:56:21,microspot,200,0.322490,0.000039,0.000039,0.040583
2019-11-28 23:56:37,microspot,200,0.293527,0.000035,0.000035,0.051866
2019-11-28 23:56:52,microspot,200,0.288817,0.000033,0.000033,0.039791
2019-11-28 23:57:07,microspot,200,0.339098,0.000048,0.000048,0.040115
2019-11-28 23:57:23,microspot,200,0.320424,0.000049,0.000049,0.039915
2019-11-28 23:57:38,microspot,200,0.475173,0.000063,0.000064,0.044199
2019-11-28 23:57:54,microspot,200,0.339503,0.000028,0.000028,0.069010
2019-11-28 23:58:09,microspot,200,0.422281,0.000037,0.000038,0.040024
2019-11-28 23:58:25,microspot,200,0.343695,0.000032,0.000032,0.042102
2019-11-28 23:58:40,microspot,200,0.861548,0.000036,0.000036,0.228956
2019-11-28 23:58:56,microspot,200,0.361295,0.000231,0.000232,0.052050
2019-11-28 23:59:11,microspot,200,0.359060,0.000029,0.000029,0.041515
2019-11-28 23:59:27,microspot,200,0.323355,0.000111,0.000112,0.039366
2019-11-28 23:59:42,microspot,200,0.335212,0.000068,0.000069,0.042920
2019-11-28 23:59:57,microspot,200,0.349817,0.000030,0.000030,0.038006
2019-11-29 00:00:13,microspot,200,0.315319,0.000032,0.000032,0.039613
2019-11-29 00:00:28,microspot,200,0.334958,0.000046,0.000046,0.037782
2019-11-29 00:00:44,microspot,200,0.381561,0.000045,0.000045,0.042995
2019-11-29 00:00:59,microspot,200,0.421153,0.006327,0.053936,0.091386
2019-11-29 00:01:15,microspot,200,0.368811,0.000070,0.000071,0.037817
2019-11-29 00:01:30,microspot,200,0.325778,0.000041,0.000041,0.044449
2019-11-29 00:01:45,microspot,200,0.406551,0.000030,0.000030,0.043242
2019-11-29 00:02:01,microspot,200,0.389164,0.000026,0.000026,0.037953
2019-11-29 00:02:16,microspot,200,0.680362,0.000033,0.000033,0.043193
2019-11-29 00:02:32,microspot,200,0.427373,0.000043,0.000043,0.037652
2019-11-29 00:02:47,microspot,200,0.506067,0.000041,0.000041,0.039432
2019-11-29 00:03:03,microspot,200,0.364664,0.000033,0.000034,0.039234
2019-11-29 00:03:18,microspot,200,0.300778,0.000031,0.000031,0.040724
2019-11-29 00:03:34,microspot,200,0.294435,0.000048,0.000048,0.044419
2019-11-29 00:03:49,microspot,200,0.384006,0.000035,0.000035,0.038197
2019-11-29 00:04:05,microspot,200,0.358965,0.000048,0.000048,0.062983
2019-11-29 00:04:20,microspot,200,0.399390,0.000032,0.000032,0.038096
2019-11-29 00:04:35,microspot,200,0.362447,0.000047,0.000048,0.042225
2019-11-29 00:04:51,microspot,200,0.356146,0.000079,0.000079,0.040771
2019-11-29 00:05:06,microspot,200,0.324877,0.000039,0.000039,0.037905
2019-11-29 00:05:22,microspot,200,0.385493,0.000040,0.000040,0.044179
2019-11-29 00:05:37,microspot,200,0.541871,0.000067,0.000067,0.073059
2019-11-29 00:05:53,microspot,200,0.467617,0.000034,0.000034,0.053107
2019-11-29 00:06:08,microspot,200,0.513239,0.000039,0.000039,0.060996
2019-11-29 00:06:24,microspot,200,0.620313,0.000024,0.000024,0.141654
2019-11-29 00:06:40,microspot,200,0.825053,0.000040,0.000040,0.301861
2019-11-29 00:06:55,microspot,200,0.584039,0.000035,0.000035,0.039689
2019-11-29 00:07:11,microspot,200,0.603242,0.000039,0.000039,0.041155
2019-11-29 00:07:27,microspot,200,0.366367,0.000035,0.000035,0.040992
2019-11-29 00:07:42,microspot,200,0.306200,0.000037,0.000037,0.040109
2019-11-29 00:07:58,microspot,200,0.354044,0.000043,0.000043,0.039954
2019-11-29 00:08:13,microspot,200,0.415360,0.000036,0.000036,0.041555
2019-11-29 00:08:28,microspot,200,0.405990,0.000034,0.000034,0.061920
2019-11-29 00:08:44,microspot,200,0.334279,0.000029,0.000029,0.041935
2019-11-29 00:08:59,microspot,200,0.401844,0.000031,0.000031,0.051608
2019-11-29 00:09:15,microspot,200,0.482413,0.000037,0.000037,0.050589
2019-11-29 00:09:30,microspot,200,0.771117,0.006838,0.050801,0.114604
2019-11-29 00:09:46,microspot,200,0.397563,0.000030,0.000030,0.056860
2019-11-29 00:10:02,microspot,200,0.490109,0.000036,0.000036,0.117084
2019-11-29 00:10:17,microspot,200,0.381598,0.000035,0.000035,0.041619
2019-11-29 00:10:33,microspot,200,0.395182,0.000038,0.000038,0.038682
2019-11-29 00:10:48,microspot,200,0.319712,0.000032,0.000032,0.040325
2019-11-29 00:11:03,microspot,200,0.362163,0.000030,0.000030,0.041365
2019-11-29 00:11:19,microspot,200,0.486400,0.000034,0.000034,0.037583
2019-11-29 00:11:34,microspot,200,0.320831,0.000029,0.000029,0.044671
2019-11-29 00:11:50,microspot,200,0.306363,0.000050,0.000050,0.041733
2019-11-29 00:12:05,microspot,200,0.464580,0.000030,0.000030,0.040695
2019-11-29 00:12:21,microspot,200,0.585350,0.000058,0.000058,0.040740
2019-11-29 00:12:36,microspot,200,0.329032,0.000031,0.000031,0.040617
2019-11-29 00:12:52,microspot,200,0.356617,0.000039,0.000039,0.038922
2019-11-29 00:13:07,microspot,200,0.412647,0.000037,0.000037,0.039904
2019-11-29 00:13:23,microspot,200,0.602403,0.000048,0.000048,0.053846
2019-11-29 00:13:38,microspot,200,0.494764,0.000038,0.000038,0.052327
2019-11-29 00:13:54,microspot,200,0.408885,0.000038,0.000039,0.079440
2019-11-29 00:14:09,microspot,200,0.478932,0.000029,0.000029,0.049203
2019-11-29 00:14:25,microspot,200,0.436438,0.000040,0.000040,0.053087
2019-11-29 00:14:40,microspot,200,0.284555,0.000024,0.000024,0.040750
2019-11-29 00:14:56,microspot,200,0.365261,0.000028,0.000028,0.038214
2019-11-29 00:15:11,microspot,200,0.450418,0.000038,0.000038,0.047742
2019-11-29 00:15:27,microspot,200,0.374769,0.000038,0.000038,0.038975
2019-11-29 00:15:42,microspot,200,0.272540,0.000031,0.000031,0.040115
2019-11-29 00:15:57,microspot,200,0.376112,0.000085,0.000085,0.045593
2019-11-29 00:16:13,microspot,200,0.424645,0.000031,0.000031,0.037934
2019-11-29 00:16:28,microspot,200,0.339266,0.000025,0.000025,0.039379
2019-11-29 00:16:44,microspot,200,0.284562,0.000038,0.000038,0.038119
2019-11-29 00:16:59,microspot,200,0.342265,0.000035,0.000035,0.043014
2019-11-29 00:17:14,microspot,200,0.357406,0.000034,0.000034,0.038495
2019-11-29 00:17:30,microspot,200,0.467897,0.007633,0.108944,0.161106
2019-11-29 00:17:45,microspot,200,0.374195,0.000036,0.000037,0.042524
2019-11-29 00:18:01,microspot,200,0.519428,0.000038,0.000038,0.051478
2019-11-29 00:18:16,microspot,200,0.363015,0.000037,0.000037,0.051508
2019-11-29 00:18:32,microspot,200,0.458804,0.000039,0.000039,0.051814
2019-11-29 00:18:47,microspot,200,0.457931,0.000040,0.000040,0.054931
2019-11-29 00:19:03,microspot,200,0.347751,0.000078,0.000078,0.056343
2019-11-29 00:19:18,microspot,200,0.603065,0.007427,0.084746,0.150201
2019-11-29 00:19:34,microspot,200,0.463009,0.000064,0.000064,0.055866
2019-11-29 00:19:49,microspot,200,0.399787,0.000062,0.000062,0.052129
2019-11-29 00:20:05,microspot,200,0.582197,0.000041,0.000041,0.065245
2019-11-29 00:20:20,microspot,200,0.477807,0.000023,0.000023,0.039202
2019-11-29 00:20:36,microspot,200,0.372321,0.000037,0.000037,0.042696
2019-11-29 00:20:51,microspot,200,0.543720,0.000021,0.000021,0.042254
2019-11-29 00:21:07,microspot,200,0.315628,0.000023,0.000023,0.038804
2019-11-29 00:21:22,microspot,200,0.333447,0.000099,0.000101,0.039196
2019-11-29 00:21:38,microspot,200,0.467655,0.000049,0.000049,0.054127
2019-11-29 00:21:53,microspot,200,0.669786,0.000058,0.000058,0.051581
2019-11-29 00:22:09,microspot,200,0.683432,0.000059,0.000059,0.051900
2019-11-29 00:22:25,microspot,200,0.448362,0.000555,0.000555,0.055721
2019-11-29 00:22:41,microspot,200,0.891942,0.000070,0.000070,0.059222
2019-11-29 00:22:57,microspot,200,0.933624,0.000072,0.000072,0.043027
2019-11-29 00:23:13,microspot,200,0.548300,0.000064,0.000064,0.038198
2019-11-29 00:23:28,microspot,200,0.746641,0.000099,0.000099,0.045973
2019-11-29 00:23:44,microspot,200,1.774084,0.000104,0.000104,0.047379
2019-11-29 00:24:01,microspot,200,0.741022,0.000072,0.000072,0.042583
2019-11-29 00:24:17,microspot,200,0.468689,0.000070,0.000070,0.050879
2019-11-29 00:24:33,microspot,200,0.566658,0.000070,0.000070,0.042533
2019-11-29 00:24:48,microspot,200,0.605537,0.000064,0.000064,0.041395
2019-11-29 00:25:04,microspot,200,0.875938,0.000059,0.000059,0.041398
2019-11-29 00:25:20,microspot,200,0.579105,0.000235,0.000235,0.039985
2019-11-29 00:25:36,microspot,200,0.615686,0.000075,0.000075,0.053755
2019-11-29 00:25:52,microspot,200,0.755141,0.000077,0.000077,0.051834
2019-11-29 00:26:07,microspot,200,0.633783,0.000056,0.000056,0.052563
2019-11-29 00:26:23,microspot,200,0.956102,0.000065,0.000065,0.050209
2019-11-29 00:26:39,microspot,200,0.444692,0.000082,0.000082,0.053795
2019-11-29 00:26:55,microspot,200,0.610172,0.000061,0.000062,0.041447
2019-11-29 00:27:10,microspot,200,0.551229,0.000084,0.000084,0.038901
2019-11-29 00:27:26,microspot,200,0.579442,0.000058,0.000058,0.053067
2019-11-29 00:27:42,microspot,200,0.797871,0.000064,0.000064,0.042644
2019-11-29 00:27:58,microspot,200,0.588324,0.000062,0.000063,0.041213
2019-11-29 00:28:13,microspot,200,0.643002,0.000068,0.000068,0.039638
2019-11-29 00:28:29,microspot,200,0.494816,0.000067,0.000067,0.042252
2019-11-29 00:28:45,microspot,200,0.682005,0.000059,0.000059,0.042149
2019-11-29 00:29:01,microspot,200,0.488159,0.000063,0.000063,0.039902
2019-11-29 00:29:16,microspot,200,0.517525,0.000063,0.000063,0.052652
2019-11-29 00:29:32,microspot,200,0.765818,0.000060,0.000060,0.052869
2019-11-29 00:29:48,microspot,200,0.461548,0.000049,0.000049,0.052056
2019-11-29 00:30:03,microspot,200,0.501586,0.000045,0.000045,0.052620
2019-11-29 00:30:19,microspot,200,0.389216,0.000037,0.000037,0.052211
2019-11-29 00:30:34,microspot,200,0.460717,0.000037,0.000037,0.052569
2019-11-29 00:30:50,microspot,200,0.467072,0.000034,0.000034,0.050984
2019-11-29 00:31:05,microspot,200,0.463383,0.000059,0.000059,0.048918
2019-11-29 00:31:21,microspot,200,0.476959,0.000025,0.000025,0.052442
2019-11-29 00:31:36,microspot,200,0.523829,0.000038,0.000038,0.052728
2019-11-29 00:31:52,microspot,200,0.505541,0.000069,0.000069,0.053991
2019-11-29 00:32:07,microspot,200,0.445691,0.000037,0.000037,0.054666
2019-11-29 00:32:23,microspot,200,0.355183,0.000043,0.000043,0.053395
2019-11-29 00:32:38,microspot,200,0.380932,0.000042,0.000042,0.052401
2019-11-29 00:32:54,microspot,200,0.385911,0.000058,0.000058,0.040513
2019-11-29 00:33:09,microspot,200,0.362592,0.000045,0.000045,0.039061
2019-11-29 00:33:25,microspot,200,0.362922,0.000032,0.000032,0.037588
2019-11-29 00:33:40,microspot,200,0.283497,0.000051,0.000051,0.040889
2019-11-29 00:33:55,microspot,200,0.354431,0.000044,0.000044,0.039506
2019-11-29 00:34:11,microspot,200,0.354040,0.000036,0.000037,0.042265
2019-11-29 00:34:26,microspot,200,0.265341,0.000043,0.000043,0.041218
2019-11-29 00:34:41,microspot,200,0.294176,0.000026,0.000026,0.040214
2019-11-29 00:34:57,microspot,200,0.346848,0.000037,0.000037,0.039869
2019-11-29 00:35:12,microspot,200,0.677301,0.000124,0.000124,0.050938
2019-11-29 00:35:28,microspot,200,0.499789,0.000067,0.000067,0.050189
2019-11-29 00:35:43,microspot,200,0.439540,0.000038,0.000038,0.053985
2019-11-29 00:35:59,microspot,200,0.555348,0.000055,0.000055,0.049278
2019-11-29 00:36:15,microspot,200,0.343518,0.000029,0.000029,0.051658
2019-11-29 00:36:30,microspot,200,0.422828,0.000039,0.000039,0.058691
2019-11-29 00:36:45,microspot,200,0.266231,0.000030,0.000030,0.044256
2019-11-29 00:37:01,microspot,200,0.326456,0.000034,0.000034,0.042954
2019-11-29 00:37:16,microspot,200,0.384855,0.000033,0.000033,0.038748
2019-11-29 00:37:32,microspot,200,0.371015,0.000040,0.000040,0.038367
2019-11-29 00:37:47,microspot,200,0.471914,0.000032,0.000032,0.051509
2019-11-29 00:38:02,microspot,200,0.479530,0.000037,0.000037,0.070384
2019-11-29 00:38:18,microspot,200,0.479806,0.000054,0.000054,0.065079
2019-11-29 00:38:34,microspot,200,0.326735,0.000025,0.000025,0.057252
2019-11-29 00:38:49,microspot,200,0.467573,0.000037,0.000037,0.051816
2019-11-29 00:39:04,microspot,200,0.317878,0.000029,0.000029,0.051320
2019-11-29 00:39:20,microspot,200,0.553764,0.000037,0.000038,0.051290
2019-11-29 00:39:35,microspot,200,0.486952,0.000039,0.000039,0.050856
2019-11-29 00:39:51,microspot,200,0.397192,0.000051,0.000051,0.055160
2019-11-29 00:40:06,microspot,200,0.364780,0.000056,0.000056,0.040684
2019-11-29 00:40:22,microspot,200,0.365936,0.000031,0.000031,0.052066
2019-11-29 00:40:37,microspot,200,0.357974,0.000031,0.000031,0.043012
2019-11-29 00:40:53,microspot,200,0.347583,0.000046,0.000046,0.047936
2019-11-29 00:41:08,microspot,200,0.519359,0.000028,0.000028,0.052292
2019-11-29 00:41:23,microspot,200,0.515139,0.000022,0.000022,0.050196
2019-11-29 00:41:39,microspot,200,0.600350,0.000033,0.000033,0.058620
2019-11-29 00:41:55,microspot,200,0.364592,0.000022,0.000022,0.052734
2019-11-29 00:42:10,microspot,200,0.326405,0.000033,0.000033,0.053569
2019-11-29 00:42:26,microspot,200,0.375855,0.000036,0.000036,0.037796
2019-11-29 00:42:41,microspot,200,0.438644,0.000033,0.000033,0.044687
2019-11-29 00:42:56,microspot,200,0.344205,0.000037,0.000037,0.037111
2019-11-29 00:43:12,microspot,200,0.405300,0.000030,0.000030,0.038635
2019-11-29 00:43:27,microspot,200,0.381377,0.000031,0.000031,0.037484
2019-11-29 00:43:43,microspot,200,0.681993,0.000030,0.000030,0.039166
2019-11-29 00:43:58,microspot,200,0.344708,0.000025,0.000025,0.037749
2019-11-29 00:44:14,microspot,200,0.447836,0.000033,0.000033,0.040459
2019-11-29 00:44:29,microspot,200,0.341810,0.000034,0.000035,0.049754
2019-11-29 00:44:45,microspot,200,0.463417,0.000029,0.000029,0.051360
2019-11-29 00:45:00,microspot,200,0.323007,0.000033,0.000033,0.053517
2019-11-29 00:45:16,microspot,200,0.373349,0.000034,0.000034,0.056279
2019-11-29 00:45:31,microspot,200,0.307240,0.000025,0.000025,0.040651
2019-11-29 00:45:46,microspot,200,0.354053,0.000025,0.000026,0.037632
2019-11-29 00:46:02,microspot,200,0.374795,0.000033,0.000033,0.042495
2019-11-29 00:46:17,microspot,200,0.332375,0.000038,0.000038,0.041385
2019-11-29 00:46:33,microspot,200,0.303811,0.000031,0.000031,0.041626
2019-11-29 00:46:48,microspot,200,0.422575,0.000022,0.000022,0.040767
2019-11-29 00:47:03,microspot,200,0.316047,0.000056,0.000056,0.042594
2019-11-29 00:47:19,microspot,200,0.806051,0.000040,0.000040,0.043562
2019-11-29 00:47:35,microspot,200,0.326202,0.000045,0.000045,0.042196
2019-11-29 00:47:50,microspot,200,0.290519,0.000051,0.000051,0.042129
2019-11-29 00:48:05,microspot,200,0.350519,0.000026,0.000026,0.059782
2019-11-29 00:48:21,microspot,200,0.388104,0.000070,0.000070,0.039133
2019-11-29 00:48:36,microspot,200,0.365599,0.000049,0.000049,0.040113
2019-11-29 00:48:52,microspot,200,0.396731,0.000031,0.000032,0.038214
2019-11-29 00:49:07,microspot,200,0.412663,0.000029,0.000029,0.039956
2019-11-29 00:49:23,microspot,200,0.254525,0.000028,0.000028,0.039076
2019-11-29 00:49:38,microspot,200,0.296701,0.000025,0.000025,0.038846
2019-11-29 00:49:53,microspot,200,0.351987,0.000024,0.000024,0.038804
2019-11-29 00:50:09,microspot,200,0.378021,0.000051,0.000051,0.038055
2019-11-29 00:50:24,microspot,200,0.564499,0.000039,0.000039,0.037515
2019-11-29 00:50:40,microspot,200,0.350845,0.000036,0.000036,0.037668
2019-11-29 00:50:55,microspot,200,0.276114,0.000038,0.000038,0.041096
2019-11-29 00:51:10,microspot,200,0.363433,0.000033,0.000033,0.037701
2019-11-29 00:51:26,microspot,200,0.336999,0.000024,0.000024,0.038670
2019-11-29 00:51:41,microspot,200,0.293704,0.000038,0.000038,0.042168
2019-11-29 00:51:56,microspot,200,0.494171,0.000023,0.000023,0.061913
2019-11-29 00:52:12,microspot,200,0.378408,0.000090,0.000090,0.055556
2019-11-29 00:52:27,microspot,200,0.409560,0.000036,0.000036,0.059415
2019-11-29 00:52:43,microspot,200,0.380721,0.000026,0.000026,0.054297
2019-11-29 00:52:58,microspot,200,0.410691,0.000026,0.000026,0.054423
2019-11-29 00:53:14,microspot,200,0.337315,0.000038,0.000038,0.058611
2019-11-29 00:53:29,microspot,200,0.425636,0.000036,0.000036,0.072661
2019-11-29 00:53:45,microspot,200,0.495536,0.000053,0.000053,0.051110
2019-11-29 00:54:00,microspot,200,0.550686,0.000046,0.000046,0.049836
2019-11-29 00:54:16,microspot,200,0.456883,0.000043,0.000043,0.050307
2019-11-29 00:54:31,microspot,200,0.513281,0.000030,0.000030,0.053219
2019-11-29 00:54:47,microspot,200,0.573493,0.005292,0.153417,0.209253
2019-11-29 00:55:03,microspot,200,0.373702,0.000025,0.000025,0.053216
2019-11-29 00:55:18,microspot,200,0.337440,0.000030,0.000030,0.037768
2019-11-29 00:55:33,microspot,200,0.360586,0.000026,0.000026,0.042208
2019-11-29 00:55:49,microspot,200,0.332024,0.000104,0.000104,0.043387
2019-11-29 00:56:04,microspot,200,0.351319,0.000035,0.000035,0.037560
2019-11-29 00:56:20,microspot,200,0.385226,0.000045,0.000045,0.037419
2019-11-29 00:56:35,microspot,200,0.356053,0.000032,0.000032,0.039010
2019-11-29 00:56:50,microspot,200,0.339097,0.000048,0.000048,0.044822
2019-11-29 00:57:06,microspot,200,0.392964,0.000034,0.000034,0.038632
2019-11-29 00:57:21,microspot,200,0.487009,0.007743,0.096357,0.142806
2019-11-29 00:57:37,microspot,200,0.363968,0.000037,0.000037,0.037712
2019-11-29 00:57:52,microspot,200,0.420852,0.000033,0.000033,0.037378
2019-11-29 00:58:08,microspot,200,0.338746,0.000037,0.000037,0.037074
2019-11-29 00:58:23,microspot,200,0.308915,0.000028,0.000028,0.040881
2019-11-29 00:58:38,microspot,200,0.411102,0.006075,0.064665,0.102427
2019-11-29 00:58:54,microspot,200,0.343024,0.000046,0.000046,0.040143
2019-11-29 00:59:09,microspot,200,0.493652,0.000049,0.000049,0.054993
2019-11-29 00:59:25,microspot,200,0.447382,0.000049,0.000049,0.050599
2019-11-29 00:59:40,microspot,200,0.425568,0.000048,0.000048,0.050633
2019-11-29 00:59:56,microspot,200,0.453271,0.000045,0.000045,0.065429
2019-11-29 01:00:11,microspot,200,0.433868,0.000047,0.000047,0.052729
2019-11-29 01:00:27,microspot,200,0.469839,0.000043,0.000043,0.060811
2019-11-29 01:00:42,microspot,200,0.467540,0.000052,0.000052,0.051272
2019-11-29 01:00:58,microspot,200,0.433662,0.000057,0.000057,0.050182
2019-11-29 01:01:13,microspot,200,0.310191,0.000048,0.000049,0.054364
2019-11-29 01:01:28,microspot,200,0.394045,0.000045,0.000045,0.051663
2019-11-29 01:01:44,microspot,200,0.435119,0.000045,0.000045,0.052803
2019-11-29 01:01:59,microspot,200,0.378371,0.000046,0.000046,0.053440
2019-11-29 01:02:15,microspot,200,0.442692,0.000048,0.000048,0.053726
2019-11-29 01:02:30,microspot,200,0.456723,0.000043,0.000044,0.050828
2019-11-29 01:02:46,microspot,200,0.314290,0.000056,0.000056,0.053883
2019-11-29 01:03:01,microspot,200,0.388796,0.000045,0.000046,0.053872
2019-11-29 01:03:17,microspot,200,0.455230,0.000046,0.000047,0.050041
2019-11-29 01:03:32,microspot,200,0.413778,0.000061,0.000061,0.054052
2019-11-29 01:03:48,microspot,200,0.449234,0.000034,0.000034,0.049521
2019-11-29 01:04:03,microspot,200,0.487141,0.000048,0.000048,0.050208
2019-11-29 01:04:19,microspot,200,0.446948,0.000029,0.000029,0.050960
2019-11-29 01:04:34,microspot,200,0.405410,0.000032,0.000032,0.052791
2019-11-29 01:04:50,microspot,200,0.403154,0.000032,0.000032,0.051657
2019-11-29 01:05:05,microspot,200,0.465946,0.000030,0.000030,0.050285
2019-11-29 01:05:20,microspot,200,0.474207,0.000024,0.000024,0.050329
2019-11-29 01:05:36,microspot,200,0.443976,0.000034,0.000034,0.056277
2019-11-29 01:05:51,microspot,200,0.450943,0.000044,0.000045,0.051638
2019-11-29 01:06:07,microspot,200,0.476090,0.000058,0.000058,0.052928
2019-11-29 01:06:22,microspot,200,0.538488,0.000030,0.000030,0.050013
2019-11-29 01:06:38,microspot,200,0.358345,0.000045,0.000046,0.037960
2019-11-29 01:06:53,microspot,200,0.281169,0.000056,0.000056,0.040668
2019-11-29 01:07:09,microspot,200,0.312484,0.000048,0.000048,0.040767
2019-11-29 01:07:24,microspot,200,0.325714,0.000048,0.000049,0.038628
2019-11-29 01:07:39,microspot,200,0.365239,0.000049,0.000050,0.037677
2019-11-29 01:07:55,microspot,200,0.232791,0.000028,0.000028,0.039106
2019-11-29 01:08:10,microspot,200,0.453112,0.000029,0.000029,0.056699
2019-11-29 01:08:26,microspot,200,0.338592,0.007495,0.056962,0.110290
2019-11-29 01:08:41,microspot,200,0.405847,0.000030,0.000030,0.051373
2019-11-29 01:08:56,microspot,200,0.435506,0.000030,0.000030,0.050166
